148,0,7.3026e+05,0,3.651e+05,0.254,3.6516e+05,0.011,0.184,3.6514e+05,0.012
149,0,7.3044e+05,0,3.6518e+05,0.254,3.6528e+05,0.011,0.184,3.6532e+05,0.012
151,0,7.3096e+05,0,3.6546e+05,0.254,3.655e+05,0.011,0.184,3.655e+05,0.012
152,0,7.3096e+05,0,3.6546e+05,0.254,3.655e+05,0.011,0.184,3.655e+05,0.012
153,0,7.316e+05,0,3.6576e+05,0.254,3.6582e+05,0.011,0.183,3.658e+05,0.012
155,0,7.316e+05,0,3.6576e+05,0.254,3.6582e+05,0.011,0.183,3.658e+05,0.012
156,0,7.3222e+05,0,3.661e+05,0.254,3.6614e+05,0.011,0.183,3.6614e+05,0.012
157,0,7.3222e+05,0,3.661e+05,0.254,3.6614e+05,0.011,0.183,3.6614e+05,0.012
159,0,7.3222e+05,0,3.661e+05,0.254,3.6614e+05,0.011,0.183,3.6614e+05,0.012
160,0,7.329e+05,0,3.6642e+05,0.254,3.6644e+05,0.011,0.183,3.6644e+05,0.012
161,0,7.3344e+05,0,3.6668e+05,0.254,3.6676e+05,0.011,0.183,3.6674e+05,0.012
164,0,7.3344e+05,0,3.6668e+05,0.254,3.6676e+05,0.011,0.183,3.6674e+05,0.012
165,0,7.3344e+05,0,3.6668e+05,0.254,3.6676e+05,0.011,0.183,3.6674e+05,0.012
166,0,7.3406e+05,0,3.6698e+05,0.254,3.6708e+05,0.011,0.183,3.6708e+05,0.012
167,0,7.3406e+05,0,3.6698e+05,0.254,3.6708e+05,0.011,0.183,3.6708e+05,0.012
169,0,7.3468e+05,0,3.6732e+05,0.255,3.6736e+05,0.011,0.183,3.6736e+05,0.012
170,0,7.3468e+05,0,3.6732e+05,0.255,3.6736e+05,0.011,0.183,3.6736e+05,0.012
171,0,7.3512e+05,0,3.6754e+05,0.255,3.6758e+05,0.011,0.183,3.675e+05,0.012
173,0,7.3532e+05,0,3.6764e+05,0.255,3.6768e+05,0.011,0.183,3.6766e+05,0.012
174,0,7.3532e+05,0,3.6764e+05,0.255,3.6768e+05,0.011,0.183,3.6766e+05,0.012
175,0,7.3594e+05,0,3.6796e+05,0.255,3.6798e+05,0.011,0.183,3.6796e+05,0.012
177,0,7.3594e+05,0,3.6796e+05,0.255,3.6798e+05,0.011,0.183,3.6796e+05,0.012
178,0,7.3654e+05,0,3.6826e+05,0.254,3.6826e+05,0.011,0.183,3.6826e+05,0.012
179,0,7.3654e+05,0,3.6826e+05,0.254,3.6826e+05,0.011,0.183,3.6826e+05,0.012
181,0,7.371e+05,0,3.6852e+05,0.254,3.6858e+05,0.011,0.184,3.6858e+05,0.012
182,0,7.371e+05,0,3.6852e+05,0.254,3.6858e+05,0.011,0.184,3.6858e+05,0.012
183,0,7.371e+05,0,3.6852e+05,0.254,3.6858e+05,0.011,0.184,3.6858e+05,0.012
185,0,7.377e+05,0,3.688e+05,0.254,3.6888e+05,0.011,0.183,3.6888e+05,0.012
186,0,7.377e+05,0,3.688e+05,0.254,3.6888e+05,0.011,0.183,3.6888e+05,0.012
187,0,7.383e+05,0,3.691e+05,0.254,3.6918e+05,0.012,0.183,3.6918e+05,0.012
188,0,7.383e+05,0,3.691e+05,0.254,3.6918e+05,0.012,0.183,3.6918e+05,0.012
190,0,7.3894e+05,0,3.6944e+05,0.254,3.6952e+05,0.012,0.184,3.695e+05,0.012
191,0,7.3894e+05,0,3.6944e+05,0.254,3.6952e+05,0.012,0.184,3.695e+05,0.012
193,0,7.3894e+05,0,3.6944e+05,0.254,3.6952e+05,0.012,0.184,3.695e+05,0.012
194,0,7.3956e+05,0,3.6978e+05,0.254,3.698e+05,0.012,0.184,3.6978e+05,0.012
195,0,7.3956e+05,0,3.6978e+05,0.254,3.698e+05,0.012,0.184,3.6978e+05,0.012
196,0,7.4012e+05,0,3.7002e+05,0.254,3.701e+05,0.012,0.183,3.7008e+05,0.012
197,0,7.4012e+05,0,3.7002e+05,0.254,3.701e+05,0.012,0.183,3.7008e+05,0.012
199,0,7.4012e+05,0,3.7002e+05,0.254,3.701e+05,0.012,0.183,3.7008e+05,0.012
200,0,7.4078e+05,0,3.7036e+05,0.254,3.7042e+05,0.011,0.183,3.704e+05,0.012
201,0,7.4078e+05,0,3.7036e+05,0.254,3.7042e+05,0.011,0.183,3.704e+05,0.012
203,0,7.4134e+05,0,3.7064e+05,0.254,3.707e+05,0.011,0.183,3.7068e+05,0.012
204,0,7.4134e+05,0,3.7064e+05,0.254,3.707e+05,0.011,0.183,3.7068e+05,0.012
205,0,7.4192e+05,0,3.7092e+05,0.254,3.71e+05,0.011,0.183,3.7104e+05,0.012
207,0,7.4192e+05,0,3.7092e+05,0.254,3.71e+05,0.011,0.183,3.7104e+05,0.012
208,0,7.4192e+05,0,3.7092e+05,0.254,3.71e+05,0.011,0.183,3.7104e+05,0.012
209,0,7.4262e+05,0,3.713e+05,0.254,3.7132e+05,0.011,0.183,3.7132e+05,0.012
210,0,7.4262e+05,0,3.713e+05,0.254,3.7132e+05,0.011,0.183,3.7132e+05,0.012
212,0,7.4322e+05,0,3.7158e+05,0.254,3.7164e+05,0.011,0.183,3.7164e+05,0.012
214,0,7.4322e+05,0,3.7158e+05,0.254,3.7164e+05,0.011,0.183,3.7164e+05,0.012
215,0,7.4384e+05,0,3.719e+05,0.254,3.7194e+05,0.011,0.183,3.7196e+05,0.012
216,0,7.4384e+05,0,3.719e+05,0.254,3.7194e+05,0.011,0.183,3.7196e+05,0.012
218,0,7.4446e+05,0,3.7218e+05,0.253,3.7228e+05,0.011,0.183,3.7226e+05,0.012
219,0,7.4446e+05,0,3.7218e+05,0.253,3.7228e+05,0.011,0.183,3.7226e+05,0.012
221,0,7.4446e+05,0,3.7218e+05,0.253,3.7228e+05,0.011,0.183,3.7226e+05,0.012
222,0,7.4508e+05,0,3.725e+05,0.253,3.7256e+05,0.011,0.183,3.7258e+05,0.012
224,0,7.4508e+05,0,3.725e+05,0.253,3.7256e+05,0.011,0.183,3.7258e+05,0.012
225,0,7.457e+05,0,3.728e+05,0.254,3.7288e+05,0.011,0.183,3.729e+05,0.012
226,0,7.457e+05,0,3.728e+05,0.254,3.7288e+05,0.011,0.183,3.729e+05,0.012
228,0,7.463e+05,0,3.7312e+05,0.254,3.732e+05,0.011,0.183,3.732e+05,0.012
229,0,7.463e+05,0,3.7312e+05,0.254,3.732e+05,0.011,0.183,3.732e+05,0.012
230,0,7.4674e+05,0,3.7334e+05,0.254,3.7338e+05,0.011,0.183,3.7336e+05,0.012
232,0,7.4698e+05,0,3.7348e+05,0.254,3.735e+05,0.011,0.183,3.7354e+05,0.012
233,0,7.472e+05,0,3.736e+05,0.254,3.7362e+05,0.011,0.183,3.7354e+05,0.012
234,0,7.4758e+05,0,3.7376e+05,0.254,3.738e+05,0.011,0.183,3.7382e+05,0.012
236,0,7.4758e+05,0,3.7376e+05,0.254,3.738e+05,0.011,0.183,3.7382e+05,0.012
237,0,7.4818e+05,0,3.7406e+05,0.254,3.7408e+05,0.011,0.183,3.7414e+05,0.012
238,0,7.4818e+05,0,3.7406e+05,0.254,3.7408e+05,0.011,0.183,3.7414e+05,0.012
240,0,7.4856e+05,0,3.7424e+05,0.254,3.743e+05,0.011,0.183,3.7428e+05,0.012
241,0,7.4878e+05,0,3.7434e+05,0.253,3.744e+05,0.011,0.183,3.7444e+05,0.012
242,0,7.4922e+05,0,3.7456e+05,0.253,3.746e+05,0.011,0.183,3.746e+05,0.012
244,0,7.4946e+05,0,3.7468e+05,0.253,3.7474e+05,0.011,0.183,3.7478e+05,0.012
246,0,7.4946e+05,0,3.7468e+05,0.253,3.7474e+05,0.011,0.183,3.7478e+05,0.012
247,0,7.499e+05,0,3.749e+05,0.253,3.7498e+05,0.011,0.183,3.7494e+05,0.012
248,0,7.5008e+05,0,3.7498e+05,0.253,3.751e+05,0.011,0.183,3.7512e+05,0.012
249,0,7.5054e+05,0,3.7524e+05,0.253,3.753e+05,0.011,0.183,3.7528e+05,0.012
251,0,7.5076e+05,0,3.7534e+05,0.253,3.754e+05,0.011,0.183,3.7542e+05,0.012
252,0,7.5076e+05,0,3.7534e+05,0.253,3.754e+05,0.011,0.183,3.7542e+05,0.012
253,0,7.5118e+05,0,3.7554e+05,0.253,3.756e+05,0.011,0.183,3.7556e+05,0.012
255,0,7.514e+05,0,3.7568e+05,0.253,3.757e+05,0.011,0.183,3.757e+05,0.012
256,0,7.5178e+05,0,3.7588e+05,0.253,3.759e+05,0.011,0.183,3.7588e+05,0.012
257,0,7.5194e+05,0,3.7592e+05,0.253,3.76e+05,0.011,0.183,3.7604e+05,0.012
258,0,7.5238e+05,0,3.7614e+05,0.253,3.7622e+05,0.01,0.183,3.7618e+05,0.012
260,0,7.5256e+05,0,3.7624e+05,0.253,3.7632e+05,0.01,0.183,3.7634e+05,0.012
261,0,7.5256e+05,0,3.7624e+05,0.253,3.7632e+05,0.01,0.183,3.7634e+05,0.012
262,0,7.5294e+05,0,3.764e+05,0.253,3.765e+05,0.01,0.183,3.7648e+05,0.012
264,0,7.5316e+05,0,3.765e+05,0.253,3.7662e+05,0.01,0.183,3.7664e+05,0.012
265,0,7.536e+05,0,3.7678e+05,0.253,3.7684e+05,0.01,0.182,3.768e+05,0.012
266,0,7.538e+05,0,3.7688e+05,0.253,3.7694e+05,0.01,0.182,3.7696e+05,0.012
268,0,7.5418e+05,0,3.7704e+05,0.253,3.7712e+05,0.01,0.182,3.771e+05,0.012
269,0,7.5438e+05,0,3.7714e+05,0.253,3.7722e+05,0.01,0.182,3.7724e+05,0.012
271,0,7.5496e+05,0,3.7746e+05,0.253,3.7748e+05,0.01,0.182,3.7742e+05,0.012
272,0,7.5516e+05,0,3.7756e+05,0.253,3.7758e+05,0.01,0.182,3.7758e+05,0.012
274,0,7.5516e+05,0,3.7756e+05,0.253,3.7758e+05,0.01,0.182,3.7758e+05,0.012
275,0,7.5552e+05,0,3.7774e+05,0.253,3.7778e+05,0.01,0.182,3.7774e+05,0.012
276,0,7.5568e+05,0,3.778e+05,0.253,3.7788e+05,0.01,0.182,3.779e+05,0.012
278,0,7.5612e+05,0,3.7804e+05,0.253,3.7806e+05,0.01,0.182,3.7806e+05,0.012
279,0,7.5632e+05,0,3.7814e+05,0.253,3.7816e+05,0.01,0.182,3.782e+05,0.012
280,0,7.5632e+05,0,3.7814e+05,0.253,3.7816e+05,0.01,0.182,3.782e+05,0.012
282,0,7.5694e+05,0,3.7842e+05,0.253,3.785e+05,0.01,0.182,3.785e+05,0.012
284,0,7.5694e+05,0,3.7842e+05,0.253,3.785e+05,0.01,0.182,3.785e+05,0.012
285,0,7.5756e+05,0,3.7874e+05,0.253,3.7886e+05,0.01,0.182,3.7886e+05,0.012
286,0,7.5756e+05,0,3.7874e+05,0.253,3.7886e+05,0.01,0.182,3.7886e+05,0.012
288,0,7.5802e+05,0,3.7896e+05,0.253,3.7904e+05,0.01,0.182,3.79e+05,0.012
289,0,7.5822e+05,0,3.7906e+05,0.253,3.7914e+05,0.01,0.182,3.7916e+05,0.012
290,0,7.5822e+05,0,3.7906e+05,0.253,3.7914e+05,0.01,0.182,3.7916e+05,0.012
291,0,7.589e+05,0,3.7944e+05,0.253,3.7948e+05,0.01,0.182,3.7948e+05,0.012
292,0,7.589e+05,0,3.7944e+05,0.253,3.7948e+05,0.01,0.182,3.7948e+05,0.012
294,0,7.5944e+05,0,3.7968e+05,0.253,3.7976e+05,0.01,0.182,3.7978e+05,0.012
295,0,7.5944e+05,0,3.7968e+05,0.253,3.7976e+05,0.01,0.182,3.7978e+05,0.012
297,0,7.599e+05,0,3.7992e+05,0.253,3.7996e+05,0.01,0.182,3.7992e+05,0.012
298,0,7.601e+05,0,3.8e+05,0.253,3.8006e+05,0.01,0.182,3.8008e+05,0.012
299,0,7.601e+05,0,3.8e+05,0.253,3.8006e+05,0.01,0.182,3.8008e+05,0.012
